"Data Source","Indicadores del desarrollo mundial",

"Last Updated Date","2022-07-20",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021",
"Ingreso mediano alto","UMC","Agricultura, valor agregado (US$ a precios constantes de 2010)","NV.AGR.TOTL.KD","202982522221.098","207557041050.797","216643275842.728","237481787788.315","261628290538.599","284908683461.581","302237961741.618","309124674512.838","307209358587.064","312446089926.516","330165299629.12","340779187422.664","342493252362.785","361409677874.714","377681253723.378","385144374673.743","388731696657.066","389803889175.467","393774068354.724","408915561783.548","409924134631.735","434550511330.303","465830756845.476","486610098433.631","529847568782.18","541995316851.035","554304919367.294","576989604943.799","596127154120.751","609354966289.102","639638969690.012","647279058224.006","666593183166.724","665802089451.008","680143626337.829","700874896295.33","729145129747.347","746343317196.312","760958077117.895","786411809403.196","808925424533.421","830601870663.403","856678579280.191","878453352594.86","920519032727.99","962236470861.11","1003011260563.42","1030304653258.88","1074487981956.96","1094106910545.34","1140204094829.77","1192507617736.71","1223942589996.62","1276895230794.68","1321185282594.12","1363572074189.63","1390016375631.43","1450697604264.28","1493578167795.61","1539783288124.5","1580829151400.34","1658325673329.95",
"Uruguay","URY","Agricultura, valor agregado (US$ a precios constantes de 2010)","NV.AGR.TOTL.KD","","","","","","","","","","","","","","","","","","","","","","","","1901267412.10853","1674225632.60094","1875182554.28934","1811227796.15511","1886846763.03315","1876269708.37837","1957621186.84589","1875552924.9095","1948095773.27127","2162524465.50847","2038819408.35719","2274737867.23758","2402251418.78667","2622504397.11176","2663064221.26832","2732615498.52936","2618796399.66763","2560864958.81615","2366627131.97053","2386164480.32698","2592824157.71605","2841662744.97826","2928916491.3858","3083014888.65738","2768702185.48747","2827744342.80016","2922229958.47157","2879676570.97726","3260398985.80816","3234869665.21692","3298977386.45966","3307821344.37665","3266483035.34182","3349573876.67097","3090657565.22305","3240042500.06935","3232783613.15878","3055359524.32491","3217280137.17694",
"Estados Unidos","USA","Agricultura, valor agregado (US$ a precios constantes de 2010)","NV.AGR.TOTL.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","125416836000","128749482000","143372167000","163149192000","157017838000","147353157000","162161386000","169359084000","190305676000","180355826000","155020808000","151908573000","170532006000","166189957000","155382408000","150428686000","174082860000","175464081000","188238199000","202150205000","197633193000","204946148000","202348561000","259076106000","",
"Uzbekistán","UZB","Agricultura, valor agregado (US$ a precios constantes de 2010)","NV.AGR.TOTL.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","8473761978.56795","9305908551.49389","8984258925.34574","9506939570.56367","9717717544.68532","9089038728.63216","9225374307.52999","8911711580.53167","9089945813.06562","8571818902.10583","9068984398.22725","9440812758.59445","9960057460.7596","10274695674.9613","10699857038.535","11341605243.7712","12113312182.3723","13122875239.3342","13890931876.4616","14878580663.3498","15839081625.1561","16586190395.6276","17551986773.1724","18546095597.9652","19673440888.3383","21043296992.8009","22398348221.372","23738588464.8962","25187168066.8813","26740729626.6897","27048713709.31","27117299028.3257","27954573069.0114","28752304698.8278","29891055793.9854",
"San Vicente y las Granadinas","VCT","Agricultura, valor agregado (US$ a precios constantes de 2010)","NV.AGR.TOTL.KD","","","","","","","","","","","","","","","","","","31364072.6645289","40315908.6942874","33216162.9203319","28737179.9775193","40236767.3980294","37082998.8829836","37653119.8586856","44329110.9606389","48296925.9165946","48412369.1232589","43804727.1854017","64974456.122176","61212570.8029681","71192615.8291969","61514645.1616958","67483517.9091928","62237632.6885257","40214407.518889","58633547.5794459","55980604.974384","46433659.674093","50639420.9885732","49230623.6959218","52836634.8332309","48667820.8382943","54031049.3296786","49674777.2624364","48483719.8057221","48831482.891285","49484283.9512632","53901701.1877544","52396325.2534337","63692184.7745892","48497218.1744905","46969399.1814705","47608751.2162169","49698087.2527183","51254558.6851371","49241883.1198922","52335082.1920744","54333935.539596","57398725.167205","56451772.1238404","57366255.6668232","44344887.4953217",
"Venezuela","VEN","Agricultura, valor agregado (US$ a precios constantes de 2010)","NV.AGR.TOTL.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Islas Vírgenes Británicas","VGB","Agricultura, valor agregado (US$ a precios constantes de 2010)","NV.AGR.TOTL.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Islas Vírgenes (EE.UU.)","VIR","Agricultura, valor agregado (US$ a precios constantes de 2010)","NV.AGR.TOTL.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Viet Nam","VNM","Agricultura, valor agregado (US$ a precios constantes de 2010)","NV.AGR.TOTL.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Vanuatu","VUT","Agricultura, valor agregado (US$ a precios constantes de 2010)","NV.AGR.TOTL.KD","","","","","","","","","","","","","","","","","","","","85775378.557086","70248506.9007035","85842587.878625","75799749.2914414","108612960.540698","115571781.040429","107308181.154719","103354305.80505","94102237.0819232","90346054.9213068","93627771.9821199","110234049.029161","100626132.565739","96118713.3945683","103472921.718482","104777701.10446","108771115.09194","114029769.827588","119327963.201046","129568500.76159","123697428.07083","129481736.140544","129091295.345839","130985656.23867","135887857.327752","142091527.732521","145374122.562083","147514316.547877","152676811.500097","151331959.873888","144072653.246397","150753529.066917","155583426.305128","152604507.649225","154701319.324497","173832918.265075","163869447.614993","173514781.321241","173847379.035249","175409142.214072","","","",
"Mundo","WLD","Agricultura, valor agregado (US$ a precios constantes de 2010)","NV.AGR.TOTL.KD","","","","","","","","","838177187143.826","860475551360.156","906108664513.848","924741709100.851","926424206804.612","974531069496.517","1004300361504.55","1038629398549.4","1052030946185.95","1079435071829.04","1096690268180.78","1109271947102.42","1133505961166.88","1183770488515.22","1247567421890.16","1294286652630.83","1369420666986.61","1405125351039.49","1438532590131.36","1473680672218.52","1546815024776.55","1589315456556.19","1654011705267.93","1668333961092.82","1721665971506.96","1731588172551.86","1756991042237.86","1787898724252","1881979866524.16","1908685369589.43","1951211955528.69","2021522269184.6","2083304879399.03","2122056135783.74","2160254587662.1","2221555135493.65","2316487375100.76","2406214116644.23","2473877173256.57","2506380909883.37","2587929777218.43","2653684709176.03","2731246657897.52","2833794262872.47","2872317177310.53","3005913964789.86","3092189476693.88","3169696416586.06","3242302336530.11","3361845860265.51","3437472815504.47","3534502580849.5","3659981775433.14","3795593641845.86",
"Samoa","WSM","Agricultura, valor agregado (US$ a precios constantes de 2010)","NV.AGR.TOTL.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","88681860.1389835","99919061.9398764","103078488.332714","96349050.5104507","89747516.1897788","86959034.0388462","84558765.9846239","81512735.3298459","75278843.2075343","73569677.0972887","68053774.3538887","76314234.2215364","76247350.6618358","73773899.2455499","72909825.4462036","70903058.5054136","72694356.1790757","70090405.2881686","63125817.6451771","64739358.9428888","69692257.0510343","68662678.9323873","69876459.8777931","80949763.8656179","74631584.6610731","69842607.7882538","69007169.3638317","69576611.1942185",
"Kosovo","XKX","Agricultura, valor agregado (US$ a precios constantes de 2010)","NV.AGR.TOTL.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","323947559.455005","343883344.339558","417289903.271864","360700198.610443","277708752.403123","341561406.007067","409872125.913531","483340730.056585","560513669.10187","538202764.275613","481966709.183709","541774551.74204","510560362.467097","506424882.469998",
"Yemen, Rep. del","YEM","Agricultura, valor agregado (US$ a precios constantes de 2010)","NV.AGR.TOTL.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1743682386.85963","1738027043.97382","1930840400.99503","1983768610.0545","2013157058.5551","2122445351.41671","2212785828.79767","2361564849.33196","2649068947.49243","2685804508.11819","2758453912.88201","2827284752.79131","2874122592.58914","2913033285.09404","2894230478.40534","2964076379.85824","3074379734.26346","3237321860.17942","3392713310.6281","3453782148.924","3605748564.21136","3155029994.28915","3281231194.25406","3412480440.28411","3446605243.2852","3015546283.8334","2697612574.04616","2520729882.9079","2449760646.68007","2484057294.76686","2272912424.13164","",
"Sudáfrica","ZAF","Agricultura, valor agregado (US$ a precios constantes de 2010)","NV.AGR.TOTL.KD","2405279232.77747","2494607644.07661","2636090044.41345","2721497103.15338","2409828001.74617","2436571626.20008","2628247339.295","3285466028.22113","2892311220.63322","3029872268.41084","2828393173.91785","3359187456.33456","3337620017.25882","2915133492.52791","3800574900.40093","3474553648.62696","3390479849.75717","3788810842.72325","3940724040.86763","3855316982.12771","4240001668.18769","4485164630.19044","4106361972.9693","3174021188.48795","3535883602.65324","4255059662.01511","4535436369.9997","4650802562.2921","4781226748.41193","5484168408.17861","5092895849.81914","5320334298.25419","3869982840.69921","4799061201.01998","5178187040.43364","4147727819.18344","5143182490.76813","5189471132.40077","4914429165.76374","5219123773.03722","5464422586.37804","5284096647.90561","5627562922.76498","5665890544.22975","5714585476.80413","5875153076.5186","5554206376.50718","5719675180.67297","6829950388.34144","6700708490.01822","6680583489.11058","6813796337.26019","6933950634.35339","7244584647.69636","8037807442.73728","7745421796.45039","7346426996.92308","8748151659.32575","8783311902.37328","8234244117.03058","9339987111.68086","10117013793.2243",
"Zambia","ZMB","Agricultura, valor agregado (US$ a precios constantes de 2010)","NV.AGR.TOTL.KD","","","","","","626676876.827429","642376505.440089","639236600.540818","644469775.372936","653104580.364681","680840620.991757","697325240.289833","728462795.391751","719827735.893476","752797228.996156","787859772.23059","843070371.162436","851966554.360181","856938131.185205","810362799.98425","795186008.762939","860077770.009467","759600142.261055","823183658.965587","869235886.700185","899589098.95149","978086640.4539","956630721.974287","1141363129.70731","1110748840.03045","1011841158.94743","1064173242.75449","712239635.279025","1197358441.68108","971022071.339515","1286422562.14651","1268668718.78484","1193049310.64743","1195567930.40227","1300584346.62196","1302725857.11066","1249173865.66437","1205127334.47945","1238327341.08716","1258084324.36474","1213395696.34234","1196099316.89932","1150336150.74006","1119793296.4187","1126882656.78277","1059517508.53281","1141934843.92084","1180590672.30024","1135219272.66954","1147246649.70215","1058488376.67455","1097859079.19043","1205320632.18875","950063886.65264","1023244069.50399","1199311281.85193","1191387186.34436",
